image_path,iod,miod,is_lv3,od_threshold_used,dilate_radius_used,low_iod,low_miod,low_both,figure_path
data\raw\train\IHC\02184_train_2+.png,2.121381476172246e-05,2.0231070291254483e-11,0,0.2,2,1,1,1,
data\raw\train\IHC\02185_train_1+.png,51660.484375,0.6752210259437561,0,0.2,2,0,0,0,
data\raw\train\IHC\02186_train_2+.png,3571.888671875,0.003406418487429619,0,0.2,2,0,1,0,
data\raw\train\IHC\02187_train_2+.png,20761.154296875,0.019799379631876945,0,0.2,2,0,1,0,
data\raw\train\IHC\02188_train_2+.png,329309.03125,0.31405356526374817,0,0.2,2,0,0,0,
data\raw\train\IHC\02189_train_2+.png,89333.1171875,0.6470226049423218,0,0.2,2,0,0,0,
data\raw\train\IHC\02190_train_2+.png,480957.09375,1.150527000427246,0,0.2,2,0,0,0,
data\raw\train\IHC\02191_train_0.png,13691.1005859375,0.7542474865913391,0,0.2,2,0,0,0,
data\raw\train\IHC\02192_train_2+.png,635103.75,0.6056821346282959,0,0.2,2,0,0,0,
data\raw\train\IHC\02193_train_3+.png,373657.0,0.3564184606075287,1,0.25,0,0,0,0,
data\raw\train\IHC\02194_train_0.png,441124.3125,0.5122538208961487,0,0.2,2,0,0,0,
data\raw\train\IHC\02195_train_3+.png,5519.46484375,0.005266312975436449,1,0.25,0,0,1,0,
data\raw\train\IHC\02196_train_2+.png,1425696.75,1.3596503734588623,0,0.2,2,0,0,0,
data\raw\train\IHC\02197_train_1+.png,21944.78515625,0.26662760972976685,0,0.2,2,0,0,0,
data\raw\train\IHC\02199_train_2+.png,13553.7060546875,0.012925821356475353,0,0.2,2,0,1,0,
data\raw\train\IHC\02200_train_3+.png,1983.199462890625,0.00756487250328064,1,0.25,0,0,1,0,
data\raw\train\IHC\02201_train_2+.png,29847.37109375,1.3543593883514404,0,0.2,2,0,0,0,
data\raw\train\IHC\02202_train_2+.png,10626.015625,0.01364210806787014,0,0.2,2,0,1,0,
data\raw\train\IHC\02203_train_2+.png,188325.390625,0.8054702877998352,0,0.2,2,0,0,0,
data\raw\train\IHC\02204_train_2+.png,573223.875,0.5466688871383667,0,0.2,2,0,0,0,
data\raw\train\IHC\02205_train_2+.png,1745791.125,1.6649161577224731,0,0.2,2,0,0,0,
data\raw\train\IHC\02206_train_3+.png,333652.8125,0.3195244073867798,1,0.25,0,0,0,0,
data\raw\train\IHC\02207_train_1+.png,16361.048828125,0.1870347112417221,0,0.2,2,0,0,0,
data\raw\train\IHC\02208_train_3+.png,722592.0625,0.690115213394165,1,0.25,0,0,0,0,
data\raw\train\IHC\02209_train_3+.png,72130.484375,0.5845731496810913,1,0.25,0,0,0,0,
data\raw\train\IHC\02210_train_2+.png,815.2559204101562,0.0007774886325933039,0,0.2,2,0,1,0,
data\raw\train\IHC\02211_train_0.png,3057.863037109375,0.005398007109761238,0,0.2,2,0,1,0,
data\raw\train\IHC\02212_train_1+.png,82110.609375,0.993582010269165,0,0.2,2,0,0,0,
data\raw\train\IHC\02213_train_2+.png,5521.8564453125,0.005266052670776844,0,0.2,2,0,1,0,
data\raw\train\IHC\02214_train_2+.png,814262.8125,0.776541531085968,0,0.2,2,0,0,0,
data\raw\train\IHC\02215_train_2+.png,102615.5859375,0.09786184877157211,0,0.2,2,0,0,0,
data\raw\train\IHC\02216_train_2+.png,6520.6982421875,0.13501527905464172,0,0.2,2,0,0,0,
data\raw\train\IHC\02217_train_3+.png,951.3045043945312,0.0009072943939827383,1,0.25,0,0,1,0,
data\raw\train\IHC\02218_train_2+.png,4.0000777516979724e-05,3.814771415422413e-11,0,0.2,2,1,1,1,
data\raw\train\IHC\02219_train_2+.png,344528.15625,1.148381233215332,0,0.2,2,0,0,0,
data\raw\train\IHC\02221_train_2+.png,51881.9765625,1.1773430109024048,0,0.2,2,0,0,0,
data\raw\train\IHC\02223_train_2+.png,12516.5673828125,0.14767591655254364,0,0.2,2,0,0,0,
data\raw\train\IHC\02224_train_1+.png,11918.033203125,0.8543393015861511,0,0.2,2,0,0,0,
data\raw\train\IHC\02225_train_1+.png,171262.65625,0.3344353139400482,0,0.2,2,0,0,0,
data\raw\train\IHC\02226_train_2+.png,35765.87109375,0.03410899266600609,0,0.2,2,0,1,0,
data\raw\train\IHC\02228_train_2+.png,39161.93359375,0.03734773024916649,0,0.2,2,0,1,0,
data\raw\train\IHC\02229_train_1+.png,7371485.0,7.029995918273926,0,0.2,2,0,0,0,
data\raw\train\IHC\02230_train_1+.png,27104.68359375,0.02584904059767723,0,0.2,2,0,1,0,
data\raw\train\IHC\02231_train_2+.png,140401.046875,0.19218014180660248,0,0.2,2,0,0,0,
data\raw\train\IHC\02232_train_1+.png,122902.734375,0.19856777787208557,0,0.2,2,0,0,0,
data\raw\train\IHC\02233_train_1+.png,35455.515625,0.7457881569862366,0,0.2,2,0,0,0,
data\raw\train\IHC\02234_train_3+.png,312527.125,0.2982684075832367,1,0.25,0,0,0,0,
data\raw\train\IHC\02235_train_2+.png,34144.015625,0.032562270760536194,0,0.2,2,0,1,0,
data\raw\train\IHC\02236_train_3+.png,430369.46875,1.490111231803894,1,0.25,0,0,0,0,
data\raw\train\IHC\02237_train_2+.png,679.03564453125,0.0006475788541138172,0,0.2,2,0,1,0,
data\raw\train\IHC\02238_train_3+.png,61374.25,0.059443410485982895,1,0.25,0,0,0,0,
data\raw\train\IHC\02239_train_1+.png,43548.42578125,0.7794459462165833,0,0.2,2,0,0,0,
data\raw\train\IHC\02240_train_3+.png,2525.318603515625,1.4060794115066528,1,0.25,0,0,0,0,
data\raw\train\IHC\02241_train_3+.png,720903.6875,0.6875073313713074,1,0.25,0,0,0,0,
data\raw\train\IHC\02242_train_3+.png,749406.8125,0.7153647541999817,1,0.25,0,0,0,0,
data\raw\train\IHC\02243_train_2+.png,35600.31640625,0.23963917791843414,0,0.2,2,0,0,0,
data\raw\train\IHC\02244_train_2+.png,512750.53125,0.4889970123767853,0,0.2,2,0,0,0,
data\raw\train\IHC\02245_train_2+.png,140044.8125,0.4726804196834564,0,0.2,2,0,0,0,
data\raw\train\IHC\02246_train_2+.png,1770.1573486328125,0.1476730853319168,0,0.2,2,0,0,0,
data\raw\train\IHC\02247_train_1+.png,3012.38134765625,0.0028728307224810123,0,0.2,2,0,1,0,
data\raw\train\IHC\02248_train_3+.png,238314.640625,0.22744439542293549,1,0.25,0,0,0,0,
data\raw\train\IHC\02249_train_3+.png,165495.421875,0.24893566966056824,1,0.25,0,0,0,0,
data\raw\train\IHC\02250_train_2+.png,23307.349609375,0.17016762495040894,0,0.2,2,0,0,0,
data\raw\train\IHC\02251_train_3+.png,3717.216064453125,0.03120642714202404,1,0.25,0,0,1,0,
data\raw\train\IHC\02253_train_1+.png,96648.40625,0.5600955486297607,0,0.2,2,0,0,0,
data\raw\train\IHC\02254_train_1+.png,288979.75,0.6282400488853455,0,0.2,2,0,0,0,
data\raw\train\IHC\02255_train_1+.png,1261.5306396484375,0.001203089370392263,0,0.2,2,0,1,0,
data\raw\train\IHC\02256_train_3+.png,4.143747123208641e-09,3.952531441112897e-15,1,0.25,0,1,1,1,
data\raw\train\IHC\02257_train_2+.png,126739.6953125,0.8340058326721191,0,0.2,2,0,0,0,
data\raw\train\IHC\02258_train_0.png,27985.86328125,0.6010967493057251,0,0.2,2,0,0,0,
data\raw\train\IHC\02259_train_1+.png,397378.375,1.4197155237197876,0,0.2,2,0,0,0,
data\raw\train\IHC\02260_train_3+.png,30612.388671875,1.2530654668807983,1,0.25,0,0,0,0,
data\raw\train\IHC\02261_train_1+.png,0.3656363785266876,3.486980233446957e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\02263_train_2+.png,20160.453125,0.19328181445598602,0,0.2,2,0,0,0,
data\raw\train\IHC\02264_train_2+.png,424830.09375,0.40514954924583435,0,0.2,2,0,0,0,
data\raw\train\IHC\02265_train_2+.png,14799.478515625,0.05413499474525452,0,0.2,2,0,0,0,
data\raw\train\IHC\02266_train_1+.png,68485.921875,0.3897690176963806,0,0.2,2,0,0,0,
data\raw\train\IHC\02267_train_3+.png,135461.53125,0.12919209897518158,1,0.25,0,0,0,0,
data\raw\train\IHC\02268_train_2+.png,117940.625,0.11247694492340088,0,0.2,2,0,0,0,
data\raw\train\IHC\02270_train_3+.png,39460.0390625,0.3631748557090759,1,0.25,0,0,0,0,
data\raw\train\IHC\02271_train_3+.png,349386.53125,1.7833577394485474,1,0.25,0,0,0,0,
data\raw\train\IHC\02272_train_3+.png,13435.19140625,0.013171369209885597,1,0.25,0,0,1,0,
data\raw\train\IHC\02273_train_3+.png,697068.5,0.9933500289916992,1,0.25,0,0,0,0,
data\raw\train\IHC\02274_train_3+.png,5516.78369140625,0.005261245183646679,1,0.25,0,0,1,0,
data\raw\train\IHC\02276_train_0.png,1193287.25,1.4593769311904907,0,0.2,2,0,0,0,
data\raw\train\IHC\02277_train_1+.png,339.43341064453125,0.0003237089258618653,0,0.2,2,1,1,1,
data\raw\train\IHC\02278_train_1+.png,289983.4375,0.276549756526947,0,0.2,2,0,0,0,
data\raw\train\IHC\02279_train_0.png,60437.640625,1.0849978923797607,0,0.2,2,0,0,0,
data\raw\train\IHC\02280_train_2+.png,7650.4482421875,0.007296035997569561,0,0.2,2,0,1,0,
data\raw\train\IHC\02281_train_3+.png,223938.65625,0.38990336656570435,1,0.25,0,0,0,0,
data\raw\train\IHC\02283_train_2+.png,3.0339033603668213,2.893355713240453e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\02284_train_2+.png,3.440399408340454,3.2810205539135495e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\02285_train_2+.png,9558.2744140625,0.08140937238931656,0,0.2,2,0,0,0,
data\raw\train\IHC\02286_train_1+.png,89171.28125,0.539669930934906,0,0.2,2,0,0,0,
data\raw\train\IHC\02287_train_1+.png,71567.5546875,0.06825213879346848,0,0.2,2,0,0,0,
data\raw\train\IHC\02288_train_2+.png,378745.0625,1.014040231704712,0,0.2,2,0,0,0,
data\raw\train\IHC\02289_train_3+.png,1236843.375,1.1889991760253906,1,0.25,0,0,0,0,
data\raw\train\IHC\02290_train_3+.png,17050.556640625,0.016342768445611,1,0.25,0,0,1,0,
data\raw\train\IHC\02291_train_2+.png,532878.75,0.508192777633667,0,0.2,2,0,0,0,
data\raw\train\IHC\02294_train_2+.png,153.65829467773438,0.00014653996913693845,0,0.2,2,1,1,1,
data\raw\train\IHC\02295_train_1+.png,164092.0625,0.23470860719680786,0,0.2,2,0,0,0,
data\raw\train\IHC\02297_train_3+.png,25693.1875,1.475093960762024,1,0.25,0,0,0,0,
data\raw\train\IHC\02298_train_2+.png,26625.212890625,0.025391781702637672,0,0.2,2,0,1,0,
data\raw\train\IHC\02299_train_2+.png,73320.359375,0.4524467885494232,0,0.2,2,0,0,0,
data\raw\train\IHC\02300_train_1+.png,16512.53125,0.28874120116233826,0,0.2,2,0,0,0,
data\raw\train\IHC\02302_train_2+.png,6711.8955078125,0.006400962360203266,0,0.2,2,0,1,0,
data\raw\train\IHC\02303_train_2+.png,434259.4375,0.5859256982803345,0,0.2,2,0,0,0,
data\raw\train\IHC\02304_train_2+.png,1096045.125,1.0452700853347778,0,0.2,2,0,0,0,
data\raw\train\IHC\02305_train_3+.png,7272.958984375,0.05501898005604744,1,0.25,0,0,0,0,
data\raw\train\IHC\02306_train_3+.png,266503.5625,0.6499246954917908,1,0.25,0,0,0,0,
data\raw\train\IHC\02307_train_3+.png,148056.96875,0.14121900498867035,1,0.25,0,0,0,0,
data\raw\train\IHC\02309_train_3+.png,7806.25634765625,0.6251506805419922,1,0.25,0,0,0,0,
data\raw\train\IHC\02310_train_2+.png,2232861.5,2.129422664642334,0,0.2,2,0,0,0,
data\raw\train\IHC\02311_train_1+.png,97186.8046875,0.9293591380119324,0,0.2,2,0,0,0,
data\raw\train\IHC\02312_train_2+.png,246588.171875,1.1458078622817993,0,0.2,2,0,0,0,
data\raw\train\IHC\02313_train_3+.png,344752.90625,0.4341844916343689,1,0.25,0,0,0,0,
data\raw\train\IHC\02314_train_3+.png,935816.3125,0.8926810622215271,1,0.25,0,0,0,0,
data\raw\train\IHC\02316_train_2+.png,79463.09375,0.5292035937309265,0,0.2,2,0,0,0,
data\raw\train\IHC\02317_train_1+.png,9027.7705078125,0.00860955286771059,0,0.2,2,0,1,0,
data\raw\train\IHC\02318_train_3+.png,545559.0,0.6051680445671082,1,0.25,0,0,0,0,
data\raw\train\IHC\02319_train_1+.png,924807.25,0.881964921951294,0,0.2,2,0,0,0,
data\raw\train\IHC\02322_train_3+.png,22406.6484375,1.1443641185760498,1,0.25,0,0,0,0,
data\raw\train\IHC\02324_train_2+.png,284968.90625,0.2717675268650055,0,0.2,2,0,0,0,
data\raw\train\IHC\02325_train_1+.png,760429.3125,0.7252019047737122,0,0.2,2,0,0,0,
data\raw\train\IHC\02326_train_1+.png,117346.484375,0.605090856552124,0,0.2,2,0,0,0,
data\raw\train\IHC\02327_train_1+.png,289904.625,0.30735892057418823,0,0.2,2,0,0,0,
data\raw\train\IHC\02329_train_1+.png,3931.005126953125,0.0037488986272364855,0,0.2,2,0,1,0,
data\raw\train\IHC\02330_train_3+.png,30956.451171875,0.02952698990702629,1,0.25,0,0,1,0,
data\raw\train\IHC\02331_train_3+.png,7364.0048828125,1.1564078330993652,1,0.25,0,0,0,0,
data\raw\train\IHC\02332_train_2+.png,1446307.0,1.3793058395385742,0,0.2,2,0,0,0,
data\raw\train\IHC\02333_train_2+.png,18623.857421875,0.6025383472442627,0,0.2,2,0,0,0,
data\raw\train\IHC\02337_train_3+.png,175395.984375,0.6963695287704468,1,0.25,0,0,0,0,
data\raw\train\IHC\02338_train_1+.png,313865.59375,0.299325555562973,0,0.2,2,0,0,0,
data\raw\train\IHC\02340_train_2+.png,7666.18896484375,0.020166486501693726,0,0.2,2,0,1,0,
data\raw\train\IHC\02341_train_2+.png,7176.6748046875,0.006844210438430309,0,0.2,2,0,1,0,
data\raw\train\IHC\02342_train_2+.png,916240.125,0.873794674873352,0,0.2,2,0,0,0,
data\raw\train\IHC\02343_train_2+.png,547.923583984375,0.0005225406493991613,0,0.2,2,0,1,0,
data\raw\train\IHC\02344_train_2+.png,2385453.0,2.2749452590942383,0,0.2,2,0,0,0,
data\raw\train\IHC\02345_train_0.png,134709.375,0.2963785231113434,0,0.2,2,0,0,0,
data\raw\train\IHC\02346_train_2+.png,4389.62841796875,0.004186275880783796,0,0.2,2,0,1,0,
data\raw\train\IHC\02347_train_2+.png,32147.81640625,0.030658546835184097,0,0.2,2,0,1,0,
data\raw\train\IHC\02348_train_2+.png,426989.5625,0.40720897912979126,0,0.2,2,0,0,0,
data\raw\train\IHC\02349_train_2+.png,674.20263671875,0.0006429697386920452,0,0.2,2,0,1,0,
data\raw\train\IHC\02350_train_2+.png,68253.9609375,0.8548842668533325,0,0.2,2,0,0,0,
data\raw\train\IHC\02352_train_3+.png,1016259.0625,0.9692596793174744,1,0.25,0,0,0,0,
data\raw\train\IHC\02353_train_2+.png,3952.28173828125,0.0037691895850002766,0,0.2,2,0,1,0,
data\raw\train\IHC\02354_train_2+.png,622840.3125,0.5939868092536926,0,0.2,2,0,0,0,
data\raw\train\IHC\02355_train_2+.png,3632.07958984375,0.003463821019977331,0,0.2,2,0,1,0,
data\raw\train\IHC\02357_train_2+.png,35361.203125,1.0249327421188354,0,0.2,2,0,0,0,
data\raw\train\IHC\02358_train_1+.png,60140.3046875,0.11610276997089386,0,0.2,2,0,0,0,
data\raw\train\IHC\02359_train_2+.png,42375.05859375,0.04041200503706932,0,0.2,2,0,1,0,
data\raw\train\IHC\02360_train_1+.png,50436.46484375,0.42550209164619446,0,0.2,2,0,0,0,
data\raw\train\IHC\02361_train_2+.png,595.56103515625,0.0005679712630808353,0,0.2,2,0,1,0,
data\raw\train\IHC\02362_train_2+.png,13678.7548828125,0.019111106172204018,0,0.2,2,0,1,0,
data\raw\train\IHC\02364_train_3+.png,419625.9375,0.4392940104007721,1,0.25,0,0,0,0,
data\raw\train\IHC\02365_train_1+.png,422.3057861328125,0.08692996948957443,0,0.2,2,1,0,0,
data\raw\train\IHC\02366_train_3+.png,9265.373046875,0.008980450220406055,1,0.25,0,0,1,0,
data\raw\train\IHC\02367_train_2+.png,115825.390625,0.5657635927200317,0,0.2,2,0,0,0,
data\raw\train\IHC\02368_train_1+.png,627740.875,0.5986603498458862,0,0.2,2,0,0,0,
data\raw\train\IHC\02369_train_3+.png,875204.9375,2.7273871898651123,1,0.25,0,0,0,0,
data\raw\train\IHC\02370_train_2+.png,399295.375,0.8059018850326538,0,0.2,2,0,0,0,
data\raw\train\IHC\02372_train_3+.png,384805.65625,0.3669806718826294,1,0.25,0,0,0,0,
data\raw\train\IHC\02373_train_3+.png,758504.6875,1.0539661645889282,1,0.25,0,0,0,0,
data\raw\train\IHC\02374_train_1+.png,245433.0,0.9373217225074768,0,0.2,2,0,0,0,
data\raw\train\IHC\02375_train_2+.png,102092.3671875,0.09736286848783493,0,0.2,2,0,0,0,
data\raw\train\IHC\02379_train_2+.png,323206.5,0.4968341290950775,0,0.2,2,0,0,0,
data\raw\train\IHC\02380_train_2+.png,75147.6953125,0.3659136891365051,0,0.2,2,0,0,0,
data\raw\train\IHC\02381_train_3+.png,454531.125,0.43362435698509216,1,0.25,0,0,0,0,
data\raw\train\IHC\02382_train_2+.png,18972.779296875,0.1417900025844574,0,0.2,2,0,0,0,
data\raw\train\IHC\02383_train_1+.png,63542.37890625,0.5502076148986816,0,0.2,2,0,0,0,
data\raw\train\IHC\02384_train_2+.png,1382860.375,1.3187984228134155,0,0.2,2,0,0,0,
data\raw\train\IHC\02385_train_0.png,544060.1875,0.6170728802680969,0,0.2,2,0,0,0,
data\raw\train\IHC\02386_train_1+.png,14147.625,0.09925789386034012,0,0.2,2,0,0,0,
data\raw\train\IHC\02387_train_2+.png,120928.359375,0.8463453054428101,0,0.2,2,0,0,0,
data\raw\train\IHC\02388_train_2+.png,781.9815063476562,0.0007457556785084307,0,0.2,2,0,1,0,
data\raw\train\IHC\02389_train_2+.png,46030.5234375,0.25234097242355347,0,0.2,2,0,0,0,
data\raw\train\IHC\02390_train_1+.png,48585.60546875,0.3315925598144531,0,0.2,2,0,0,0,
data\raw\train\IHC\02391_train_3+.png,319516.09375,1.9632445573806763,1,0.25,0,0,0,0,
data\raw\train\IHC\02392_train_2+.png,4205.22216796875,0.004010412376374006,0,0.2,2,0,1,0,
data\raw\train\IHC\02393_train_3+.png,57118.71875,0.3715232014656067,1,0.25,0,0,0,0,
data\raw\train\IHC\02394_train_3+.png,67547.90625,0.09700489789247513,1,0.25,0,0,0,0,
data\raw\train\IHC\02396_train_3+.png,611331.75,0.8185151219367981,1,0.25,0,0,0,0,
data\raw\train\IHC\02397_train_1+.png,30561.958984375,0.02914615534245968,0,0.2,2,0,1,0,
data\raw\train\IHC\02398_train_2+.png,162477.65625,0.2177640199661255,0,0.2,2,0,0,0,
data\raw\train\IHC\02399_train_2+.png,71442.953125,0.3876827657222748,0,0.2,2,0,0,0,
data\raw\train\IHC\02400_train_2+.png,7343.56298828125,0.00700336741283536,0,0.2,2,0,1,0,
data\raw\train\IHC\02401_train_1+.png,11174.369140625,0.22833727300167084,0,0.2,2,0,0,0,
data\raw\train\IHC\02402_train_3+.png,324984.84375,0.7346929907798767,1,0.25,0,0,0,0,
data\raw\train\IHC\02403_train_3+.png,1269.7685546875,0.003616760252043605,1,0.25,0,0,1,0,
data\raw\train\IHC\02404_train_3+.png,3043.9228515625,0.0029372619464993477,1,0.25,0,0,1,0,
data\raw\train\IHC\02405_train_3+.png,3683.80224609375,0.003534996649250388,1,0.25,0,0,1,0,
data\raw\train\IHC\02406_train_1+.png,198167.15625,0.20885269343852997,0,0.2,2,0,0,0,
data\raw\train\IHC\02408_train_1+.png,157752.21875,1.0667511224746704,0,0.2,2,0,0,0,
data\raw\train\IHC\02409_train_2+.png,155692.828125,0.19527336955070496,0,0.2,2,0,0,0,
data\raw\train\IHC\02410_train_1+.png,28671.455078125,0.027343230322003365,0,0.2,2,0,1,0,
data\raw\train\IHC\02411_train_2+.png,113422.65625,0.7671468257904053,0,0.2,2,0,0,0,
data\raw\train\IHC\02412_train_2+.png,340882.4375,0.32509082555770874,0,0.2,2,0,0,0,
data\raw\train\IHC\02413_train_3+.png,2082077.0,1.9961774349212646,1,0.25,0,0,0,0,
data\raw\train\IHC\02414_train_2+.png,37652.328125,0.3206336200237274,0,0.2,2,0,0,0,
data\raw\train\IHC\02415_train_2+.png,563.9136962890625,0.0005377900088205934,0,0.2,2,0,1,0,
data\raw\train\IHC\02416_train_1+.png,111001.8046875,0.1765759289264679,0,0.2,2,0,0,0,
data\raw\train\IHC\02417_train_3+.png,39217.76953125,0.0374009795486927,1,0.25,0,0,1,0,
data\raw\train\IHC\02418_train_3+.png,461530.875,0.5069729089736938,1,0.25,0,0,0,0,
data\raw\train\IHC\02419_train_0.png,771217.1875,1.637563705444336,0,0.2,2,0,0,0,
data\raw\train\IHC\02420_train_1+.png,6.921704880369361e-07,6.601052170152055e-13,0,0.2,2,1,1,1,
data\raw\train\IHC\02422_train_2+.png,483864.90625,0.461449533700943,0,0.2,2,0,0,0,
data\raw\train\IHC\02423_train_1+.png,58578.98828125,0.8027487993240356,0,0.2,2,0,0,0,
data\raw\train\IHC\02424_train_3+.png,251268.15625,0.23975077271461487,1,0.25,0,0,0,0,
data\raw\train\IHC\02425_train_1+.png,899120.6875,0.85746830701828,0,0.2,2,0,0,0,
data\raw\train\IHC\02426_train_2+.png,686.2685546875,0.0006544766947627068,0,0.2,2,0,1,0,
data\raw\train\IHC\02427_train_2+.png,1000.2012939453125,0.0009538662852719426,0,0.2,2,0,1,0,
data\raw\train\IHC\02428_train_3+.png,83630.2890625,0.16534259915351868,1,0.25,0,0,0,0,
data\raw\train\IHC\02429_train_3+.png,232232.734375,0.22147777676582336,1,0.25,0,0,0,0,
data\raw\train\IHC\02430_train_2+.png,33082.70703125,0.23919416964054108,0,0.2,2,0,0,0,
data\raw\train\IHC\02431_train_2+.png,1266.5902099609375,0.0012079145526513457,0,0.2,2,0,1,0,
data\raw\train\IHC\02432_train_2+.png,437974.8125,0.417685329914093,0,0.2,2,0,0,0,
data\raw\train\IHC\02433_train_3+.png,293455.09375,0.36643365025520325,1,0.25,0,0,0,0,
data\raw\train\IHC\02434_train_1+.png,0.5066651701927185,4.831935598303971e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\02435_train_2+.png,1.919221358548384e-05,1.8303121171459047e-11,0,0.2,2,1,1,1,
data\raw\train\IHC\02436_train_2+.png,256887.703125,0.454683780670166,0,0.2,2,0,0,0,
data\raw\train\IHC\02437_train_1+.png,97891.71875,0.09335681796073914,0,0.2,2,0,0,0,
data\raw\train\IHC\02438_train_1+.png,168292.046875,0.7167860269546509,0,0.2,2,0,0,0,
data\raw\train\IHC\02441_train_3+.png,281.8327331542969,0.0007161112152971327,1,0.25,0,1,1,1,
data\raw\train\IHC\02442_train_1+.png,3312.7626953125,0.03778199106454849,0,0.2,2,0,1,0,
data\raw\train\IHC\02443_train_2+.png,26043.134765625,0.20273973047733307,0,0.2,2,0,0,0,
data\raw\train\IHC\02444_train_2+.png,246166.546875,0.7302413582801819,0,0.2,2,0,0,0,
data\raw\train\IHC\02446_train_2+.png,21741.416015625,0.020734230056405067,0,0.2,2,0,1,0,
data\raw\train\IHC\02447_train_1+.png,1200.675048828125,0.0014360268833115697,0,0.2,2,0,1,0,
data\raw\train\IHC\02448_train_1+.png,415563.90625,0.3963126242160797,0,0.2,2,0,0,0,
data\raw\train\IHC\02449_train_2+.png,419600.8125,0.4001625180244446,0,0.2,2,0,0,0,
data\raw\train\IHC\02450_train_3+.png,198066.40625,0.6662598848342896,1,0.25,0,0,0,0,
data\raw\train\IHC\02451_train_2+.png,727.364013671875,0.0006936683785170317,0,0.2,2,0,1,0,
data\raw\train\IHC\02452_train_2+.png,180657.046875,0.8569865226745605,0,0.2,2,0,0,0,
data\raw\train\IHC\02453_train_2+.png,134.13279724121094,0.00012791900371666998,0,0.2,2,1,1,1,
data\raw\train\IHC\02454_train_1+.png,100722.09375,0.9561982154846191,0,0.2,2,0,0,0,
data\raw\train\IHC\02455_train_1+.png,5644.185546875,0.005382714793086052,0,0.2,2,0,1,0,
data\raw\train\IHC\02456_train_1+.png,12354.9990234375,0.21262863278388977,0,0.2,2,0,0,0,
data\raw\train\IHC\02457_train_2+.png,117728.171875,0.6617511510848999,0,0.2,2,0,0,0,
data\raw\train\IHC\02458_train_2+.png,157928.109375,0.49970924854278564,0,0.2,2,0,0,0,
data\raw\train\IHC\02459_train_2+.png,3630.87353515625,0.7010762095451355,0,0.2,2,0,0,0,
data\raw\train\IHC\02460_train_3+.png,17.394777297973633,1.658911060076207e-05,1,0.25,0,1,1,1,
data\raw\train\IHC\02461_train_1+.png,12.147095680236816,1.1584373169171158e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\02463_train_2+.png,33751.03515625,0.03218749538064003,0,0.2,2,0,1,0,
data\raw\train\IHC\02464_train_1+.png,399608.9375,0.3810967803001404,0,0.2,2,0,0,0,
data\raw\train\IHC\02465_train_2+.png,542.322265625,0.0005171988159418106,0,0.2,2,0,1,0,
data\raw\train\IHC\02466_train_3+.png,1243794.5,1.1861748695373535,1,0.25,0,0,0,0,
data\raw\train\IHC\02467_train_1+.png,3.9190606315742116e-09,3.737507468771183e-15,0,0.2,2,1,1,1,
